Region,Year,label,poultry_density,max_temp_q1,max_temp_q2,max_temp_q3,max_temp_q4,min_temp_q1,min_temp_q2,min_temp_q3,min_temp_q4,mean_temp_q1,mean_temp_q2,mean_temp_q3,mean_temp_q4,total_rain_q1,total_rain_q2,total_rain_q3,total_rain_q4,Loading,Trade,Pop_total,F_TOTAL,FEMALE_15-64,FEMALE_GE65,FEMALE_LT15,GDP_Annual,M_TOTAL,MALE_GE65,MALE_LT15,MALE_15-64,ndvi_q1,ndvi_q2,ndvi_q3,ndvi_q4,ndwi_q1,ndwi_q2,ndwi_q3,ndwi_q4,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,lai_hv_q1,lai_hv_q2,lai_lv_q1,lai_lv_q2,Anatidae (incognita),Anas platyrhynchos,Pelecanus crispus,Larus ridibundus,Columba livia,Ciconia ciconia,Cygnus olor,Podiceps cristatus,Aythya fuligula,Larus argentatus,Ardea cinerea,Buteo buteo,Aythya ferina,Netta rufina,Tachybaptus ruficollis,Gallinula chloropus,Laridae (incognita),Falco peregrinus,Rallidae (incognita),Pelecanidae (incognita),Struthionidae (incognita),Strigidae (incognita),Phoenicopteridae (incognita),Phasianidae (incognita),Dromaiidae (incognita),Columbidae (incognita),Ciconiidae (incognita),Phalacrocorax carbo,Falconidae (incognita),Fulica atra,Larus marinus,Larus canus,Haliaeetus albicilla,Corvus corax,Cygnus cygnus,Accipiter gentilis,Anas penelope,Streptopelia decaocto,Pica pica,Anser erythropus,Anas crecca,Corvidae (incognita),Tadorna tadorna,Anser albifrons,Anser anser,Accipiter nisus,Accipitridae (incognita),Corvus cornix,Branta canadensis,Ardea alba,Cairina moschata,Numida meleagris,Pavo cristatus,Phasianus colchicus,Cygnus atratus,Passer domesticus,Pelecanus onocrotalus,Pelecanus philippensis,Phalacrocoracidae (incognita),Ardeidae (incognita),Bubulcus ibis,Sturnus vulgaris,Columba palumbus,Turdus philomelos,Falco tinnunculus,Cygnus columbianus,Botaurus stellaris,Anser fabalis,Charadriidae (incognita),Corvus frugilegus,Phalacrocorax pygmaeus,Falco cherrug,Numididae (incognita),Egretta garzetta,Turdus pilaris,Anser brachyrhynchus,Turdus merula,Somateria mollissima,Aythya marila,Circus aeruginosus,Alopochen aegyptiaca,Numenius arquata,Anserinae (unidentified),Gruidae (incognita),Cygnus (incognita),Threskiornithidae (incognita),Galliformes (incognita) (incognita),Hirundinidae (incognita),Psittacidae (incognita),Spheniscidae (incognita),Haematopodidae (incognita),Mergus merganser,Rhea americana,Branta leucopsis,Anas strepera,Branta bernicla,Morus bassanus,Asio flammeus,Bubo bubo,Anas versicolor,Anas bernieri,Aix sponsa,Platalea leucorodia,Dromaius novaehollandiae,Nymphicus hollandicus,Coturnix japonica,Lophura nycthemera,Diopsittaca nobilis,Aratinga auricapillus,Melopsittacus undulatus,Ara ararauna,Colinus virginianus,Serinus canaria,Fringilla coelebs,Larus fuscus,Dendrocygna eytoni,Chenonetta jubata,Calidris canutus,Garrulus glandarius,Tyto alba,Arenaria interpres,Larus michahellis,Rheidae (incognita),Casuariidae (incognita),Passeridae (incognita),Scolopacidae (incognita),Motacillidae (incognita),Perdix perdix,Coturnix coturnix,Milvus milvus,Corvus monedula,Buteo lagopus,Rallus aquaticus,Scolopax rusticola,Anas acuta,Strix uralensis,Aquila chrysaetos,Meleagris gallopavo,Branta sandvicensis,Grus grus,Chroicocephalus ridibundus,Pelecanus rufescens,Columba guinea,Phoenicopterus ruber,Aquila audax,Parabuteo unicinctus,Athene noctua,Balearica regulorum,Chroicocephalus cirrocephalus,Circus pygargus,Calidris pusilla,Calidris fuscicollis,Ardea herodias,Larus ichthyaetus,Spatula querquedula,Anas querquedula,Aix galericulata,Nycticorax nycticorax,Aythya nyroca,Eudocimus ruber,Corvus corone,Bucephala clangula,Haematopus ostralegus,Strix aluco,Alca torda,Uria aalge,Alcidae (incognita),Cepphus grylle,Fratercula arctica,Vanellus vanellus,Sterna hirundo,Thalasseus sandvicensis,Cygnus bewickii,Stercorarius skua,Pyrrhula pyrrhula
ITF51,2021,0,898,11.51973595,18.23032185,27.80692042,23.5202418,4.793694927,4.906392779,17.26612097,11.69672716,8.262105324,10.94295481,22.69178741,16.50808084,351.2545539,124.5727279,76.53636353,273.8818249,5192,4368,192640,179319,112288,47736,19731,15893.83,176242,37564,20909,114119,-999,-999,-999,-999,0.079166667,0.084444444,0.0375,0.085,17.20660076,5.210737319,24.06627769,588.7837118,28.860909,7.209295961,21.65161304,12.67716876,22.18322523,25.15877237,10.92579307,826.2454702,145.5454544,10.718182,71.12795075,410.6636444,60.036365,76.53636353,282.7727309,1.921563,2.109307167,2.1766765,2.768636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITF65,2021,0,4655,13.39910673,19.61846726,29.47411223,25.75616633,5.705967632,5.366774005,17.39816623,11.58451585,9.512930833,12.39261262,23.66275226,17.25985091,0,0,0,0,1751,1825,418277,269525,169180,65388,35128,5998.11,258734,51976,37255,164103,0.66,0.71,0.672,0.681,0.236666667,0.218333333,0.2775,0.1925,18.30330983,5.192546342,24.36781836,583.8813535,30.27,8.960967468,21.30903253,12.12237923,12.12237923,26.3072093,12.12237923,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITG15,2021,0,45775,14.2892305,19.10225789,28.59387074,25.20866663,5.803870971,4.953965455,16.19533317,-999,9.866328641,11.9733894,22.57972435,-999,0,0,0,0,479,911,157690,130971,82778,31839,16635,7163.43,123883,23833,17440,80781,0.6,0.457,0.313,0.457,0.2925,0.178611111,0.040833333,0.255,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.808308933,1.861707867,2.3431804,2.7540283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITG27,2021,0,6655,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29460,4467.07,268232,56158,-999,-999,0.715,0.647,0.537,0.633,0.234166667,0.222777778,0.1625,0.275277778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITG2B,2021,0,6655,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4767,10083.55,47111,11196,-999,-999,0.713,0.645,0.577,0.645,0.213333333,0.180555556,0.206666667,0.297777778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITG2E,2021,0,6655,14.15080626,17.11148355,26.88880635,25.36713277,6.127709613,6.186967645,16.50453303,10.93986649,10.2507182,11.82236235,22.0044643,17.42155065,294.500009,137.1100016,17.38,391.0000028,1509,1496,201517,102531,62137,29409,-999,10488.62,-999,-999,11973,64469,-999,-999,-999,-999,-999,-999,-999,-999,17.45592869,4.162309624,23.13231361,512.1599674,26.695002,8.701515942,17.99348606,13.43895254,23.89373232,24.05437659,11.87659034,839.9900134,272.4600016,0,105.2961573,499.0700103,17.38,40.5700009,246.4100034,2.922749833,3.001057933,2.8657227,3.222168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITG2F,2021,0,6655,15.32935444,18.64209648,28.26596726,26.64216627,7.005483784,6.844999945,17.08633313,11.72999979,11.31471554,12.98331331,22.98880261,18.5121789,270.5000078,144.400006,21.45,383.8500023,4193,4648,421488,218256,138678,57077,-999,26274.77,-999,-999,24164,135848,-999,-999,-999,-999,-999,-999,-999,-999,18.59987596,4.300246745,24.23577108,511.6492941,27.705,9.961612629,17.74338737,14.59846422,24.88856797,25.02015132,12.84117466,820.200016,275.3500018,0,108.6733335,485.1000085,21.45,30.3,250.0500081,3.506062833,3.671875067,2.9235027,3.013387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITG2G,2021,0,6655,15.23717702,18.73435439,28.41056413,26.8694995,7.028145039,6.767661167,17.26033302,11.40316653,11.18858556,13.02974533,23.11120577,18.4961933,280.4750053,136.2750024,16.0000003,349.7500035,2015,1688,152418,77553,46852,23482,-999,5915.41,-999,-999,7780,48012,-999,-999,-999,-999,-999,-999,-999,-999,18.4761327,4.039400428,22.5189015,523.3751632,27.842499,9.904677174,17.93782183,14.33937677,24.96601905,25.1122135,12.6891987,782.5000115,249.1750023,0,104.3087508,469.425006,16.0000003,31.4500005,240.4500047,4.5851644,4.659301667,2.8764648,3.2739868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITH51,2021,0,325160,9.864374868,19.48201584,28.45443506,24.95624963,-1.088225784,2.069516095,15.34691637,4.40708326,3.654340368,10.247678,21.66309993,12.28876231,288.6000061,157.4000061,84.95000094,298.3250072,13744,15408,283742,144347,87303,39856,17444,5503.61,140425,31239,18297,90399,-999,-999,-999,-999,0.058333333,0.178611111,0.275,0.144444444,14.27194324,4.61694618,18.24781029,703.0268672,27.0225,1.721129012,25.30137099,6.105383478,23.51696663,23.51696663,6.105383478,829.2750203,177.8500026,3.20000009,79.35507183,417.8000086,84.95000094,84.95000094,417.8000086,1.565073633,2.161671933,1.2621765,1.6226196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITI14,2021,0,23750,11.80285684,19.07575255,28.97419281,25.30861,0.350000035,1.234516127,13.87027727,5.891333253,4.792435927,9.92754278,21.62665723,12.55361386,409.716675,182.4500043,84.33333184,314.1333332,13597,14303,998431,518297,314133,145345,59585,27964.11,477451,109345,62765,307805,-999,-999,-999,-999,0.209166667,0.266666667,0.3375,0.245277778,14.75898943,5.067853966,21.51665027,654.3361115,26.961668,3.408494515,23.55317349,7.916353949,23.67027295,23.67027295,7.30038463,990.6333443,167.4000022,15.73333423,65.94295572,487.316674,84.33333184,84.33333184,409.716675,1.8886719,2.531850167,2.3211365,2.7751465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LT001,2021,0,141344,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.235,0.568,0.748,0.517,0.3,0.338333333,0.1575,0.220555556,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LT00A,2021,0,141344,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19687,13087,3904,2691,7177.47,19215,3281,2999,12992,0.165,0.677,0.727,0.523,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LV005,2021,0,64773,-2.765645021,15.64891097,27.51631013,14.17924946,-11.06743272,-3.541169303,11.72779225,0.343708351,-5.738614669,5.768831572,18.88736841,6.56467769,81.81875109,144.0656263,188.6125031,132.7937506,7762,7487,252682,135202,80032,38464,16916,5254.53,118732,18682,17790,80888,0.323,0.7,0.722,0.582,0.3375,0.291666667,0.2525,0.291111111,9.789840004,6.838548509,20.83092456,880.4697073,25.704063,-7.124765543,32.82882854,13.86013823,4.377868708,21.29998604,-1.153994901,547.2906312,116.8187522,6.471875211,68.68601825,190.175002,52.88750029,188.6125031,81.81875109,1.436808267,1.8861084,2.3858337,2.8527832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LV009,2021,0,64773,-1.632484932,15.78812386,27.92295035,15.51859227,-10.77083328,-2.420597356,11.71910372,0.769382713,-4.744127792,6.032866,18.89061852,7.383833801,79.3666689,141.0777793,206.0851896,136.6740779,10851,10071,227520,119470,71379,30072,18081,153507.11,108125,15481,19034,73322,0.238,0.692,0.747,0.559,0.271666667,0.280833333,0.298333333,0.216944444,10.12072277,6.459850284,20.22976335,853.9792591,25.90074,-6.031666586,31.93240659,14.11092648,4.694006539,21.23154359,-0.34792823,563.2037157,130.5333381,4.611111164,71.01987447,210.7481559,51.25185177,206.0851896,79.3666689,1.482879633,1.934163433,2.4957275,2.9255066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL121,2021,0,64670,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,202771,136535,39283,26514,64780.99,196087,32383,28227,139896,0.518,0.677,0.732,0.642,0.063333333,0.281388889,0.173333333,0.161944444,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL334,2021,0,6063,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,449860,294631,82432,73423,10286.24,435367,66968,76330,293176,0.427,0.487,0.527,0.48,0.140833333,0.126388889,0.123333333,0.171388889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL336,2021,0,6063,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,114422,75049,22420,16848,4073.41,119557,19510,17685,82330,0.388,0.537,0.585,0.503,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL423,2021,0,195325,8.813214243,16.34935452,24.1056663,21.36166643,0.641290313,1.086999971,12.63387071,2.886666613,4.355821703,8.215820645,17.85151942,11.13051949,240.500002,180.8000018,384.8000052,100.0000017,14757,14170,594254,301209,186764,79449,35022,77049.11,294150,67853,36724,187359,0.498,0.597,0.718,0.604,0.13,0.171944444,0.230833333,0.1875,13.5296267,6.28241277,26.87718849,529.7366026,26.01,2.635483833,23.37451617,20.08409304,13.32359274,20.08409304,7.617553723,906.1000108,166.6000032,18.6,55.07430579,384.8000052,100.0000017,384.8000052,212.7000012,1.8509318,2.0398255,2.4187927,2.7574768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO012,2021,0,8165,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,58629,6614.66,317951,46596,-999,-999,0.27,0.582,0.722,0.524,0.306666667,0.2775,0.2325,0.187222222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
